judge,model,gt,dataset,prompt_id,rating,pred_length
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,helm-instruct,helm-instruct_217,2,211
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,helm-instruct,helm-instruct_218,2,219
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,helm-instruct,helm-instruct_219,2,199
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,1.333,helm-instruct,helm-instruct_221,0,179
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,helm-instruct,helm-instruct_224,2,181
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,helm-instruct,helm-instruct_225,0,58
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,helm-instruct,helm-instruct_226,2,143
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,helm-instruct,helm-instruct_229,2,157
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,helm-instruct,helm-instruct_230,2,22
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,helm-instruct,helm-instruct_231,2,110
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,helm-instruct,helm-instruct_235,2,212
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,helm-instruct,helm-instruct_238,0,27
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,helm-instruct,helm-instruct_241,2,189
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,helm-instruct,helm-instruct_242,2,22
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,1.333,helm-instruct,helm-instruct_243,0,10
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,1,helm-instruct,helm-instruct_245,0,73
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,helm-instruct,helm-instruct_248,2,189
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,helm-instruct,helm-instruct_249,2,222
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,helm-instruct,helm-instruct_253,2,164
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,helm-instruct,helm-instruct_254,2,201
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,helm-instruct,helm-instruct_258,2,171
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,1.667,helm-instruct,helm-instruct_261,0,206
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,helm-instruct,helm-instruct_262,2,25
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,helm-instruct,helm-instruct_263,2,97
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,helm-instruct,helm-instruct_264,2,229
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,helm-instruct,helm-instruct_265,2,208
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,helm-instruct,helm-instruct_266,2,222
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,0.667,helm-instruct,helm-instruct_267,0,24
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,helm-instruct,helm-instruct_268,2,239
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,helm-instruct,helm-instruct_270,2,210
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,helm-instruct,helm-instruct_271,2,211
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,helm-instruct,helm-instruct_273,2,234
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,1.667,helm-instruct,helm-instruct_274,2,241
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,helm-instruct,helm-instruct_275,2,225
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,1.333,helm-instruct,helm-instruct_276,2,223
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,helm-instruct,helm-instruct_277,2,237
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,helm-instruct,helm-instruct_279,2,193
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,helm-instruct,helm-instruct_280,2,222
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,helm-instruct,helm-instruct_282,2,213
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,helm-instruct,helm-instruct_283,2,229
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,1.333,helm-instruct,helm-instruct_284,2,211
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,helm-instruct,helm-instruct_285,2,182
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,helm-instruct,helm-instruct_287,2,217
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,helm-instruct,helm-instruct_288,2,218
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,helm-instruct,helm-instruct_290,2,221
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,1.667,helm-instruct,helm-instruct_291,2,218
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,helm-instruct,helm-instruct_292,2,99
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,helm-instruct,helm-instruct_294,2,212
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,helm-instruct,helm-instruct_298,2,226
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,mtbench,mtbench_1,2,15
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,0.333,mtbench,mtbench_2,2,153
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,mtbench,mtbench_3,0,36
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,mtbench,mtbench_6,2,33
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,1.333,mtbench,mtbench_7,0,48
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,mtbench,mtbench_8,2,132
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,1.667,mtbench,mtbench_9,2,122
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,mtbench,mtbench_10,2,167
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,mtbench,mtbench_12,2,101
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,mtbench,mtbench_13,2,143
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,mtbench,mtbench_17,2,151
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,mtbench,mtbench_18,2,73
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,mtbench,mtbench_19,2,24
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,mtbench,mtbench_20,2,215
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,mtbench,mtbench_22,2,233
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,1.667,mtbench,mtbench_24,2,235
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,mtbench,mtbench_25,2,179
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,1.5,mtbench,mtbench_26,1,195
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,mtbench,mtbench_28,0,52
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,mtbench,mtbench_32,2,68
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,mtbench,mtbench_35,2,174
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,mtbench,mtbench_36,2,137
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,mtbench,mtbench_38,2,159
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,mtbench,mtbench_39,2,226
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,mtbench,mtbench_40,2,216
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,mtbench,mtbench_41,2,208
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,mtbench,mtbench_42,2,190
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,mtbench,mtbench_43,2,196
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,mtbench,mtbench_44,2,137
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,mtbench,mtbench_45,2,149
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,mtbench,mtbench_46,2,99
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,mtbench,mtbench_47,2,223
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,mtbench,mtbench_48,2,182
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,1.333,mtbench,mtbench_49,2,98
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,mtbench,mtbench_50,2,40
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,mtbench,mtbench_53,2,176
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,mtbench,mtbench_55,2,132
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,mtbench,mtbench_56,2,145
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,mtbench,mtbench_59,2,212
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,mtbench,mtbench_60,2,45
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,1.5,mtbench,mtbench_61,2,96
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,mtbench,mtbench_62,2,236
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,mtbench,mtbench_66,2,225
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,mtbench,mtbench_68,2,236
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,mtbench,mtbench_69,2,224
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,mtbench,mtbench_70,2,170
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,mtbench,mtbench_71,2,71
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,mtbench,mtbench_74,2,87
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,0.667,mtbench,mtbench_75,0,83
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,mtbench,mtbench_76,2,88
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,0.667,mtbench,mtbench_77,2,5
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,mtbench,mtbench_78,2,126
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,mtbench,mtbench_79,2,1
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,cnn,cnn_0,2,217
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,cnn,cnn_1,2,163
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,cnn,cnn_2,2,208
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,cnn,cnn_3,2,217
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,cnn,cnn_4,2,175
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,cnn,cnn_5,2,186
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,cnn,cnn_6,2,176
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,cnn,cnn_7,2,204
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,cnn,cnn_8,2,201
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,cnn,cnn_9,2,182
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,cnn,cnn_10,2,223
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,cnn,cnn_11,2,188
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,cnn,cnn_12,2,128
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,cnn,cnn_13,2,178
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,cnn,cnn_14,2,206
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,cnn,cnn_15,2,234
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,cnn,cnn_16,2,229
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,cnn,cnn_17,2,156
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,cnn,cnn_18,2,170
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,cnn,cnn_19,2,187
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,cnn,cnn_20,2,210
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,cnn,cnn_21,2,147
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,cnn,cnn_22,2,214
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,cnn,cnn_23,2,162
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,cnn,cnn_24,2,186
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,cnn,cnn_25,2,200
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,cnn,cnn_26,2,188
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,cnn,cnn_27,2,177
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,cnn,cnn_28,2,205
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,cnn,cnn_29,2,188
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,cnn,cnn_30,2,167
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,1.667,cnn,cnn_31,2,200
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,cnn,cnn_32,2,171
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,cnn,cnn_33,2,220
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,cnn,cnn_34,2,209
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,cnn,cnn_35,2,184
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,cnn,cnn_36,2,132
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,cnn,cnn_37,2,208
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,cnn,cnn_38,2,177
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,cnn,cnn_39,2,192
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,cnn,cnn_40,2,174
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,cnn,cnn_41,2,214
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,1.667,cnn,cnn_42,2,182
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,1.667,cnn,cnn_43,2,181
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,cnn,cnn_44,2,178
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,cnn,cnn_45,2,170
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,cnn,cnn_46,2,129
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,cnn,cnn_47,2,212
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,1.5,cnn,cnn_48,2,179
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,cnn,cnn_49,2,175
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,cnn,cnn_50,2,181
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,cnn,cnn_51,2,201
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,cnn,cnn_52,2,171
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,cnn,cnn_53,2,204
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,cnn,cnn_54,2,191
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,cnn,cnn_55,2,162
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,cnn,cnn_56,2,174
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,cnn,cnn_57,2,150
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,cnn,cnn_58,2,216
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,cnn,cnn_59,2,176
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,cnn,cnn_60,2,171
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,cnn,cnn_61,2,192
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,cnn,cnn_62,2,171
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,cnn,cnn_63,2,172
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,cnn,cnn_64,2,193
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,1.333,cnn,cnn_65,2,217
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,1.333,cnn,cnn_66,2,179
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,1.667,cnn,cnn_67,2,205
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,cnn,cnn_68,2,197
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,cnn,cnn_69,2,202
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,cnn,cnn_70,2,188
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,cnn,cnn_71,2,190
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,cnn,cnn_72,2,200
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,cnn,cnn_73,2,190
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,cnn,cnn_74,2,156
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,cnn,cnn_75,2,195
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,cnn,cnn_76,2,204
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,cnn,cnn_77,2,169
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,cnn,cnn_78,2,168
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,cnn,cnn_79,2,232
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,cnn,cnn_80,2,167
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,cnn,cnn_81,2,166
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,cnn,cnn_82,2,182
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,cnn,cnn_83,2,197
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,cnn,cnn_84,2,203
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,cnn,cnn_85,2,170
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,cnn,cnn_86,2,197
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,cnn,cnn_87,2,162
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,cnn,cnn_88,2,146
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,cnn,cnn_89,2,175
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,cnn,cnn_90,2,187
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,cnn,cnn_91,2,192
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,cnn,cnn_92,2,160
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,cnn,cnn_93,2,183
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,cnn,cnn_94,2,152
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,cnn,cnn_95,2,188
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,cnn,cnn_96,2,176
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,cnn,cnn_97,2,213
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,1.667,cnn,cnn_98,2,199
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,cnn,cnn_99,2,133
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,xsum,xsum_0,2,233
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,xsum,xsum_1,2,228
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,xsum,xsum_2,2,190
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,xsum,xsum_3,2,144
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,xsum,xsum_4,2,114
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,xsum,xsum_5,2,126
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,xsum,xsum_6,2,95
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,0.5,xsum,xsum_7,0,116
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,xsum,xsum_8,2,113
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,xsum,xsum_9,2,158
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,1.333,xsum,xsum_10,2,191
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,xsum,xsum_11,2,149
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,xsum,xsum_12,2,151
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,xsum,xsum_13,2,133
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,xsum,xsum_14,2,230
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,xsum,xsum_15,2,191
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,xsum,xsum_16,2,154
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,1.667,xsum,xsum_17,2,181
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,xsum,xsum_18,2,141
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,xsum,xsum_19,2,160
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,xsum,xsum_20,2,126
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,xsum,xsum_21,2,187
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,xsum,xsum_22,2,144
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,xsum,xsum_23,2,176
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,xsum,xsum_24,2,154
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,xsum,xsum_25,2,177
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,xsum,xsum_26,2,122
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,xsum,xsum_27,2,136
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,xsum,xsum_28,2,166
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,xsum,xsum_29,2,159
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,xsum,xsum_30,2,169
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,xsum,xsum_31,2,73
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,xsum,xsum_32,2,124
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,xsum,xsum_33,2,172
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,xsum,xsum_34,2,168
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,xsum,xsum_35,2,158
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,xsum,xsum_36,2,184
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,1.667,xsum,xsum_37,2,174
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,xsum,xsum_38,2,140
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,xsum,xsum_39,2,198
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,xsum,xsum_40,2,189
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,xsum,xsum_41,2,173
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,xsum,xsum_42,2,182
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,xsum,xsum_43,2,161
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,xsum,xsum_44,2,233
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,xsum,xsum_45,2,149
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,xsum,xsum_46,2,222
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,xsum,xsum_47,2,114
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,xsum,xsum_48,2,121
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,xsum,xsum_49,2,177
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,xsum,xsum_50,2,153
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,xsum,xsum_51,2,143
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,xsum,xsum_52,2,211
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,xsum,xsum_53,2,192
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,xsum,xsum_54,2,193
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,xsum,xsum_55,2,166
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,0.667,xsum,xsum_56,2,144
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,1.333,xsum,xsum_57,2,124
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,xsum,xsum_58,2,123
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,1.333,xsum,xsum_59,2,187
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,xsum,xsum_60,1,171
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,xsum,xsum_61,2,79
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,xsum,xsum_62,2,109
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,xsum,xsum_63,2,163
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,1.667,xsum,xsum_64,2,189
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,xsum,xsum_65,2,148
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,xsum,xsum_66,2,200
meta.llama3-1-70b-instruct-v1:0,anthropic.claude-v2:1,2,xsum,xsum_67,2,129
